,code,img_text
120,224359,"WINNIBLISS 위니블리스
대전사회혁신센터
원도심 갤러리 곳곳의 숨은 클래식 찾기
2023
월간 갤러리
||||
매월 마지막 토요일
원도심의 멋에 노크하세요
곧.. 아름다운 선율을 공개할게요
6/24, 7/29,
8/26, 9/23,
10/28 예정
gallery
cebSiC
12
http://WINNIBLISS.modoo.at"
121,224599,
122,225931,"ព្រះរាជាណាចក្រកម្ពុជា
ជាតិ សាសន, ព្រះមហាក្សត
លិខិតស្នើរសុំជំនួយមូលនិធិ
ខ្ញុំបាទឈ្មោះ សឿន ចាន់ដេត ជនជាតិ ខ្មែរ សញ្ជាតិ ខ្មែរ
មានទីលំនៅ ភូមិ ថ្មដាប់ ឃុំ រំចេក ស្រុក មេមត់
ខេត្តត្បូងឃ្មុំ។
ជានាយកសាលាបឋមសិក្សា ថ្មដាប់ ដែលមានទីតាំងនៅភូមិថ្មដាប់ ឃុំ រំចេក ស្រុក មេមក់
ខេត្តត្បូងឃ្មុំ។
សូមគោរពជូន
កម្មច សំណើរស្នើរសុំសម្ភារៈមួយចំនួនដូចជា
១ កន្លែងលាងដៃ ១កន្លែង
២ សៀវភៅអានក្នុងបណ្ណាល័យ
៣. សម្ភារសិក្សាសម្រាប់សិស្សានុសិស, ដោយសារជីវភាពខ្វះខាត ។
ដើម្បីផ្គត់ផ្គង់ដល់កូនសិស្សនិងប្រើប្រាស់ក្នុងសាលាប្រចាំថ្ងៃ។
ដូចមានចែងក្នុងកម្មវត្ថុខាងលើ ខ្ញុំបាទ សូមខាង 2023 KF Public Diplomaey Project មេត្ត
ពិនិត្យ និងឧបត្តម្ភជូននូវសម្ភារៈដល់ខ្ញុំបាទ ដែលមានទីតាំងនៅភូមិថដាប់ ឃុំ រំចេក ស្រុក មេមត់
ខេត្តត្បូងឃ្មុំ ដោយក្តីអនុគ្រោះ។
សូម Sabay Cam-Ko Project ទទួលការគោរពដ៏ខ្ពង់ខ្ពស់អំពីខ្ញុំបាទ។
ធ្វើនៅថ្ងៃដាប់ ថ្ងៃទី២៣ ខែមីនា ឆ្នាំ២០២៣
ដូចជំនន
ថា
ខា និងជា
ស្មៀន-ចាន់ដត과정
과정1 (위생)
주제1
주제2
주제
치위생
손 위생
목차 구성
정의
구강 건강 문제가 미치는 영향
건강한 구강을 만드는 법 (이론+실습)
정의
|손 위생 문제가 미치는 영향
청결한 손을 만드는 법 (이론+실습)과정
과정2 (응급처치)
주제
징후 및 증상
주제3 뱀거미 물림 시 관리법 뱀/거미에 물린 상처 관리
생존사슬
주제4
주제5
심폐소생술
목차 구성
기도 폐쇄
DRABCD 액션 플랜
호흡을 위한 기타 방법
교구 활용 실습
징후 및 증상
기도 폐쇄
인공호흡법
가슴 압박법
교구 활용 실습"
123,226144,"594mm
Fabric Poster B
Size
420mm02. Fabric Coasters Set
소재 | 광목 10수 원단 사이즈 | 11×11cm
저녁 6시의 영도 바다의
반짝이는 윤슬
+ Paris
낮 1시의 영도 바다의
부서지는 파도01. Fabric Poster A/B
소재 | 광목 10수 원단 사이즈 | A2 (420×594mm)
저녁 6시 노을이 질 무렵,
둥근 돌에 부딪히며 만들어내는
파도의 따뜻한 반짝임
Fabric Poster Ver. B
Fabric Poster Ver. A
낮 2시, 햇빛이 바다에 비치어
만들어 내는 황홀한 반짝임환경과 퀄리티를 생각한 제작 방식 3가지
UL
GREENGUARD
DUCT CERTIFIED FOR
EMICAL EMIS
1) UL 그린가드 골드 인증을 받은
안전한 친환경 잉크 사용
2) 차별화된 UV프린팅 기법으로
잉크의 밀착력이 높아 번짐이나 변색,
벗겨짐 없이 오랫동안 사용 가능
3) 튼튼하고 두툼하며
내구성이 좋은 광목천으로 제작
인터로크 방식의 깔끔하고 퀄리티 있는 마감얼리버드(각 옵션 10개 한정)
1. 패브릭 포스터 A + 패브릭 코스터 set (2종) + 엽서 3종
10% 혜택가
₩51.500\
W 45,900
2. 패브릭 포스터 B + 패브릭 코스터 set (2종) + 엽서 3종
10% 혜택가
₩ 51,500\
₩ 45,900
일반
Gift
3. 패브릭 포스터 A
4. 패브릭 포스터 B
5. 패브릭 코스터 set (2종)
6. ALL set
(패브릭 포스터 A, B+패브릭 코스터 set + 엽서 3종)
W 28,500
₩ 28,500
₩ 23,000
15% 혜택가
₩ 68,000594mm
Fabric Poster A
Size
420mm"
124,229150,"GOS
1
n6_1
n9_1
n12
n16
n20
p1
p2_2
Copy of 17
k3
k6
k10
k17
k20_1
CHA
M
n7
n10
n13
n17
n21
p1_1
p3
k1
k3_1
k7
k10_1
k17_1
k20_2
...
1
A
n8
n10_1
JESS
n14
n18
n22
p2
p4
k2
k3_2
k8
k10_2
k18
k20_3
n9
n11
n15
n19
n22_1
p2_1
p5
k2_1
k5
k9
k16
k19
11
...
m2
m5
m7
m10
m12_1
m16
N1
39-F8-1.jpg
36-G8-2.jpg ...
45-
F14-1.jpg
...
43-F5-1.jpg ...
46-
F20-2.jpg
...
48-
F15-2.jpg
***
M
m3
m5_1
m8
m11
m13
m17
N1_1
37-
G11-1.jpg
40-F7-1.jpg ...
43-F5-2.jpg ...
45-
F14-2.jpg
...
47-
F19-1.jpg
49-
F16-1.jpg
C
...
m4
m5_1
m9
m11_1
m14
m18
n2
37-
G11-2.jpg
44-
F13-1.jpg
41-F6-1.jpg ...
45-
F14-3.jpg
47-
F19-2.jpg
:
49-
F16-2.jpg
S
...
...
1
m4_1
m6
m9_1
m12
m15
m21
n3
38-G5-1.jpg ...
44-
F13-2.jpg
42-F6-2.jpg ...
46-
F20-1.jpg
...
48-
F15-1.jpg
...
50-
G15-1.jpg
...
AND ON
11_1
13_1
110_1
113
116_1
120
125
21-A6-1.jpg ...
23-A1-2.jpg...
25-G6-1.jpg ...
28-G7-1.jpg ...
30-
G10-1.jpg
33-
G13-1.jpg
12
14
110_2
114
117
122
m1
22-
A10-1.jpg
24-G2-1.jpg ..
26-G6-2.jpg ...
29-G4-1.jpg
31-
G14-1.jpg
33-
G13-2.jpg
L2
17
111
115
118
123
m1_1
22-
A10-2.jpg
24-G2-2.jpg ...
...
27-G3-1.jpg...
29-G4-2.jpg ...
31-
G14-2.jpg
33-
G13-3.jpg
***
J
13
110
112
116
119
124_2nd
floor
m1_2
...
23-A1-1.jpg ...
24-G2-3.jpg ...
27-G3-2.jpg ...
29-G4-3.jpg ...
32-
G16-1.jpg
34-G9-1.jpg ...2004"
125,229158,"B8
8
X
18"
126,230870,
127,230949,"RUBBEND
Popsicles
A FROZEN DRINK ON A STICK
BIK
STO
NO
PARKING
8AM TO 11AM
940
Special N
Viewin
흰 도화지에 스케치를 그리는 팀장, 수민입니다
Flowup 유튜브 계정 운영
부드러운 카리스마를 지닌 Flowup의 리더
상상을 현실로 만들기 위해 고군분투하는 부경입니다
Flowup 인스타그램 계정 운영
따뜻한 감성과 냉철한 이성을 가진 Flowup의 해결사
머릿속의 상상을 눈앞의 현실로 구현하는 정아입니다
Flowup 브랜드 디자이너
미적감각과 분위기를 담당하는 Flowup의 인간 비타민"
128,232853,"OLESSSSSSSSS
엄마의 사랑을
듬뿍 받고 자란
검정 고양이에요!
어느 날,
너무너무 궁금해서
잠깐 바깥 세상을
구경하러 나왔어요
SEBASEASECREE PERE
IND
329989 193383893 880039
결국..
집으로
잃
이렇게
시
돌
어
길
작하게
그렇
.
아
버
게
길을
가는
서..
려
정말 조금만 보고
집으로 돌아가려 했어요.
근데 어딜가도
집으로 돌아가는 길은
안보였어요...
.
거리
생활을
되었답니다.
COCCCO CCOCO CCCCCCC
ICON
CCOCCC CCCCCCCCCCCCC
COCOCO OCCCC
ION
In
여러분
안녕하세요!
제 이름은 BOO!
위
많
36000
점심심는남는담은님누님
0.86890591 1999 ECCEL (EEEEEE=E
험
ㅁㅁㅁㅁ
하
그래서
저를 보 호 하 위해
기
유
서운 령 처럼
하 얀 천 을
무
뒤집어 쓰고 다니
했
어
요!
K
CLIC00
COOCCCOCOOGCOC
길거리에서
여러 친구들을
만나는 것도
나쁘진 않았지만,
고
11
기로
|||
무서운 순간들도
어 요.
았
|||
10
BOO!
L
이렇게 친구들을
놀리는 장 때문에
난
다들 저라고 BOO! 라 불러요.
고
1
כככככ233
매일
새로운 곳에서
그러던 어느 날
행
친구 깜비와
함께하는 모험도
그 곳에는
'나비'라는
따뜻한 인간과
복
수많은
고양이 친구들이
있었어요.
매일 열심히
고양이들을
돌보는 나비가 있어
고
양이
들은
하지만,
T
열심히
엄청
즐겁답니다!
고
인간
그래서 저는 나비를
일이
도울 수 있
이
무
엇
지
'
깜비'
들
다치고 지친 고양이들이
안전하게 지낼 수 있는
마을을 찾게 되었어요!
상처를 입고
마을 찾는
고
양이
들이
많아지면서
나비에게
도움이 간절히
보 였 어요.
필요
해
민
있
는
은
나비는
|다친 고양이들을
정성스럽게
돌봐 주었어요
함께
와
봤어요!
해
을
반
짝
이고
손목
이
귀여운 것들을
여기저기
나
다닌다는 걸
고
좋아한다 면 서
달
요?!
그
래서
'
BOO!
'는
'나비와 친구들'을
돕기 위해
팔찌를 만들 어
사람들에게
나눠주 했어요!
로
기
OK후원 감사 증서
생명을 향한
따뜻한 관심과 사랑으로
후원 동참하셨기에
감사의 마음을 담아
이 증서를 드립니다
ONOVAI
Noog
BOO_N_navi 팀 일동
대표:BOO!
BOO_N_navi
Boovi
ĐI CỦA엄민영
강다혜
ㄴ
권가연"
129,233854,"***
2
크라우드 펀딩 리워드크라우드 펀딩 리워드
그립톡 디자인
떡메모지 캐릭터
-> 헤퍼의 상징인 '소'를 활용한 캐릭터 디자인!2
&
•
크라우드 펀딩 리워드
SAMSUNG
✪
B
A
그립톡 상세컷
그립톡을 사용하실때에는 앞면 비닐을 벗겨주세요!
더욱 선명하고 투명하게 사용하실 수 있습니다.크라우드 펀딩 리워드
네팔 교복 디자인
ㅋ
8
H 8
""
장학물품 가방&책
네팔 전통 축제의 상징인 '메리골드' 꽃크라우드 펀딩 리워드
•
23
•
20%
2
•
2
S
6
3
*
2
네팔 교복을 입은 캐릭터가 있는 '그린컬러 메모지'와
장학금인 가방과 책이 들어간 '핑크컬러 메모지' 2종이 함께 제공됩니다!THANK YOU
KOREA
FOR KEEPING
US IN SCHOOL
네팔 소녀들을 위한
'소녀교육 장학금'
THANK
KEEPING
YOU
US
KOREA
HEIFER KOICA
INTERNATIONAL
한국국제협력단
헤퍼코리아
IN
'네팔 소녀'들을 위한 '한국 청년'들의 '소녀장학금' 응원!
FOR
KAIDEC
국제개발협력학회
HAPP
SCHOOL인사말
안녕하세요, 저희는 헤퍼 국제개발 청년활동가 입니다.
국제개발분야를 탐구하고 역량을 쌓아가
지역사회 변화를 함께 만들어가고자하는
열정과 뜻이 넘치는 대학생들이 함게 모였답니다!
저희 팀은
리더십으로 팀을 이끌어가는 이태우, 이우영 활동가,
날카로운 분석력과 글솜씨로 컨텐츠를 제작하는 권승현, 정지안 활동가
캠페인이 잘 운영되도록 관리하는 매니저 전미진, 박도현 활동가
톡톡튀는 아이디어로 굿즈들을 디자인하는 강소현, 김도현 활동가
총 8명의 팀원들로 구성되어 있습니다!
헤퍼코리아에서 KOICA, KAIDEC의 지원을 받아 운영하는
'헤퍼국제개발 청년활동가' 프로그램에 참여하며
저희는 네팔소녀들이 가지는 교육기회의 어려움에 대해 알게 되었습니다.
그러면서 이 소녀들을 위해 할 수 있는 일들을 고민하게 되면서
네팔소녀들의 어려움과 소녀들을 돕기 위한 '소녀장학금'을
많은 분들에게 알리고자 크라우드 펀딩을 기획하게 되었습니다.
크라우드 펀딩을 통해 얻은 수익금은 모두
네팔 소녀들이 꿈을 키울 수 있도록
헤퍼코리아의 '소녀장학금 사업'에 쓰일 예정입니다.
많은 응원과 참여 부탁드립니다.
감사합니다.
헤페국제개발청년활동가 드림헤퍼코리아를 소개합니다
HEIFERⓇ
INTERNATIONAL
헤퍼코리아
NEWS
the Gift
셰리아
젖
o Nepal f
헤퍼코리아 Heifer Korea
헤퍼코리아는 빈곤없는 세상을 만들고 싶은 NGO 단체로
선세기 단 101마리 젖소..어디로, 왜 가는걸까? / SBS
창립자인 댄 웨스트의 원칙에 따라
빈곤층에게 ""물고기 보다는 낚시하는 방법""을
전수하고자 합니다
또한 건강한 지구환경보호를 준수하면서
빈곤층의 지속가능한 경제적 자립을 지원하고 있답니다!
COL
HEIFED
전세기 탄 101마리 젖소
CIFI
다음에서 보기: YouTube | 가는걸까?
de R
K007
스리자나 팀 11세
학교는 수요자
이녀석이름을
드림(꿈이라고 부르고 싶어요.네팔소녀들이 겪는 어려움
최빈 개도국 가정에서 소녀들은
생계형 노동 및 조혼,
부모의 자녀 교육에 필요성에 대한 인식부족
등으로 교육의 기회차원에서
가장 취약한 집단입니다.
가난한 네팔의 가정에서
교육의 기회는 남아에게 집중되어 있고,
네팔의 많은 소녀들이
학교 등록비와 교복 및 학용품을 구입할
연간 100$가 부족해
학교를 다니지 못하고 있습니다.네팔소녀들은 어떤 문제들에
직면하고 있을까요?
경제적 어려움
가난은 교육에 대한 접근을 제한합니다.
가정의 경제적 문제로 인해 많은 소녀들이
교육을 받지 못하고 일자리를 찾거나
가사노동에 종사해야 할 수도 있습니다.
문화적 제약
남녀간의 역할과 책임에 대한
선입견 등의 문화적인 관행과
전통적인 가치관이
교육에 대한 소녀들의 참여를
억제할 수 있습니다.
Bña 인프라와 시설부족
학교 건물, 교육장비, 기초시설의 부족과
교실의 협소한 크기는
소녀들의 교육에 지장을 줄 수 있습니다.
성차별과 사회적 편견
성차별과 사회적 편견은 여전히
네팔 사회에 존재하고 있습니다.
이로인해 소녀들이 가정에서
가사노동을 도맡아야 하거나
조혼과 같은 문제로 인해 교육에서
제외되는 경우가 있습니다.
OP
거리와 안전
학교까지의 이동거리가
먼 것으로 인해
소녀들의 안전과 보호에 대한
부모들의 우려가,
교육 참여 기회의 제한으로
이어질 수 있습니다.헤퍼의 <소녀교장학금>
이에 헤퍼는 네팔 빈곤가정의
1학년~10학년에 해당하는
7~16세 소녀들을 대상으로
성별 교육격차를 완화하고,
포용적이고 지속가능한 교육 환경을 구축하기 위한
<소녀교육장학금> 사업을 진행하고 있습니다!
<소녀교육장학금>
소녀들이 미래를 꿈꾸고, 원하는 것을 배우고, 하고 싶은 것을 할 권리를 응원하는
소녀들의
초, 중등교육
이수
일자리
선택권 부여,
경제활동 참여
주체적인 삶,
자아실현,
양성평등 달성장학금은 어떤형태로 지급되나요?
개도국 빈곤가정의 경우,
장학금이 현금으로 가정에 직접 전달되었을 때
경제적으로 어려운 가정 형편으로 인해
그 비용이 자녀의 교육이 아닌
다른 목적으로 사용될 수 있습니다.
그래서 헤퍼에서는 장학금을
아래와 같이 주로 물품 형태로
제공하고 있답니다.
교복
필기구&
학습도구
가방
학비&
과외활동비
교과서 & 책수혜아동 스토리
소녀장학금 참여자인 15살 소녀 '애라티'는
네팔 마드헤시 주의 가디마이 시에서
가족과 함께 살며, 형제들과 함께
비르나가라 공립중학교에서 공부하고 있습니다.
애라티의 아버지는 말레이시아에서 일하고 있으며,
어머니는 가디마이 바히니 헤퍼 자조그룹의 회원으로
농사일과 정원일로 생계를 유지하고 있습니다.
하지만 가족의 연 소득은 한화 약 105만원 정도로
식비와 아이 3명 학비를 충당하기에는 매우 부족합니다.
GCE 장학금을 통해 애라티는 교복, 신발, 가방등을
지원받았으며, 열심히 공부하여 8학년 말 정기시험에서
3.18 GPA의 좋은 성적을 받았습니다.
앞으로 열심히 공부하여 억압다는 여성들을 법적으로 돕는
변호사가 되고 싶다고 해요
헤퍼의 GCE 장학금으로 소녀들은
교육의 기회를 얻고 빈곤과 어려움을 극복하며
미래에 대한 희망을 키워나가고 있습니다.
THANK YOU
KOREA
FOR KEEPING
US IN SCHOOL
Mavichas
2
CUST-S
HEIFER
Empowering Women
Nepal Girl Ch
ducation Prog
in Praga
HEIFER
m
Gim"
130,23797,"PA 195ASK? GETUR 182 MENER
20-7HANDONG GOD'S UNIVERSITY
BERI
COLORS.ETTE
HISBEANS
bas"
131,23936,"천상의 목소리,
시각장애인의
호소력 있는 목소리로 황금빛소비를 위해
많은 사람들을
위로해 주고 싶은
가수겸 리포터
미키
좋은 거 나쁜 거
다 알려드리는
골드케인
김준범입니다.
하경혜입니다.
1인미디어를
꿈꾸는
시각장애
멀티 방송인
권반장
권순철입니다.
시각장애인을 위한
화면해설대본을 쓰는
강작가
강내영입니다.
시각장애인의
조력자 역할을
하고 싶은
운영팀장
박상수입니다.迷
SOUNDPLEXTV미카의 오
친절한맛집시각장애인 정보방송
SOUNDPLEXTV
시각장애인이 추천한
친절한
맛집
배리어프리콘텐츠제작전문 사운드플렉스스튜디오
www.soundplex.org"
132,24752,"환영합니다
Quamuis
P
나눔의 집
일본군'위안부'
국제평화인권센RITCHEY
BICYCLE COMPONENTS
OUTWET
Limited
OF HOU
광고물""위안부
나눔라이딩
약속의자전거
T60bi"
133,24958,"사랑도 명예도 이름도 남김없이
한 평생 나가자던 뜨거운 맹세
동지는 간데없고 깃발만 나부껴
새 날이 올 때까지 흔들리지 말자
세월은 흘러가도 산척은 안다
깨어나 소리치는 끝 없는 함성
앞서서 나가니 산 자여 따르라
앞서서 나가니 산 자여 따르라
4 14-I
* - 저는 안에 있는
성을 위한
TUIT
*8 1264 +
세월
및
hty ww
이 있는
있는 서서 가요 너
Petzl
BASTRA
te - 201²
(1235)
??
45TUT:/Mul
찬되어가느다
PK-6
$1粉2017. 6월~10월
2017. 10월~12월
2018. 1월-3월
2018. 4월~10월
2018. 5월~10월
2018. 7월~8월
2018. 10월~12월
2019. 1월~3월
2019. 5월 31일
작품제작 및 기획팀구성
작품대본구성 및 작곡,연출선정
대본완성, 작품구성안 확정
작곡 및 연출안 확정
작품 제작위원회 조직
대관 및 공연일정 확정
출연진 확정, 편곡
시연회
초연음악극
쪽빛의 노래
제작위원회□ 공동제작위원장
- 김정헌 4.16 재단 이사장
신학철 전 한국민족예술인총연합 이사장
이수호 전태일재단 이사장
정성헌 DMZ평화생명동산 이사장, 새마을중앙회 회장
□ 제작위원
김현아, 김명진 등 시민 416명
■ 작품제작진
원작시 : 백기완 통일문제연구소 소장
총감독 : 임정현 현 핌아트협동조합 이사장, 이소선합창단 대표
작곡, 음악감독 : 신동일 (재)윤이상평화재단 이사
서울대학교 음악대학 작곡과·뉴욕대학 대학원 졸업. 2003년 음악 부문 ‘오늘의 젊은 예술가상', 2004년
작곡부문 ‘KBS 국악대상’ 수상. 피아노 음반 《푸른 자전거》, 《즐거운 세상》, 동요집 《귀뚜라미》, 《빈집》, 노래극
《이야기 할아버지와 이상한 밤》 등 다수 창작.
총연출: 이동선
작품《데모크라시》 2014 제1회 서울연극인 대상 연출상 수상. 연극 《사이코패스는 고양이를 죽인다》 선돌극장,
2016, 《하드보일드 멜랑코리아》 쁘티첼시어터, 2015, 《데모크라시》대학로 예술극장 소극장, 2014, 뮤지컬 《숲속으로》
2014, 《헤어스프레이》 2013 등 연출.
-
-GREEK TRAGEDYd
HΧΧΙΑΣ..주국방하라!
CSSD
유월의 노리다
다시 광장
에서0CALIPOTENT
TERING
0
0
******
AR
""
""
******
@
0
*****
******
*******
*********
*********
O
STAGE
(PIT)
G
1F
G
2F
O
O
*****
*****
*******
0
*****
******
O
******
O
M
*****
*****
wwwwww
0
***
*********
***
0 x**
*****
*********
ww
****
****
***
********
****
95
SEEDSSYCLE
*****
******
IN
A
14
19 968
28 154
16614吃
2012年
100
將
COP
0000"
134,25095,"家
韓
BU
MOかいう
五たあなたの
***-7-99쪽방촌 난방텐트 기부를 위한
기부확약서
연세대학교 소셜벤처 WHITEBULLS(이하 A)와 신림동 은빛사랑방(이하
B)는 난방소외 가구의 따뜻한 겨울나기를 돕기 위해 다음과 같은 협약을 체
결합니다.
1. A와 B는 2018년 12월 18일 이후부터 저소득 어르신을 위한 간이 난방텐
트 기부를 진행합니다.
2. 난방텐트는 B의 판단 아래 관악구 삼성동(6) 혹은 난양동에 기부됩니다.
3. Wadiz 모금액(200만원)이 2018년 12월 23일까지 달성될 경우 A는 B에
게 최소 10개의 텐트를 기부합니다.
4. Wadiz 목표 모금액(200만원)을 충분히 초과하여 모금이 완료된 경우 A
는 내부 회의를 거쳐 B에게 꿈틀텐트 혹은 현금을 추가로 기부할 수 있
습니다.
5. Wadiz 목표 모금액(200만원)을 달성하지 못한 경우, A는 B에게 꿈틀텐
트 5개를 기부합니다.
6. 텐트 보급을 원하시는 어르신의 숫자가 기부하고자 하는 난방텐트 수량보
다 적을 경우, A는 텐트를 제작하고 남은 금액을 B에게 현금으로 기부합
니다.
2018년 12월 05일
WHITEBULLS (서명) 윤규
사) 관악사회복지
THE RE목표금액(원)
텐트제작
포장비용
배송비용
총 사용비용
2,000,000
프레임/절곡
천
재단/봉제
부품비용
박스
비닐
쏘카 대여
10,000
25,000
20,000
5,000
2,000
2,000
개당비용(원) | 개수(개)
60,000
20~50
비용(원)
1,380,000 3,400,000 (0)
1,200,000
3,000,000
80,000~
200,000
4,000
20~50
100,000 ~ 200,000 (예상)집행기간
~12월 30일
|~1월 15일
~1월 31일
1~2월 28일
2018.12.13 2019.02.28
와디즈 펀딩 및 후원금 수령
펀딩 금액에 맞춰 텐트 제작
|제품 보급
|피드백 및 난방비 절감효과 측정홍성진
서상우
이지훈
이윤규រទេ
Institute for Higher Education Innovation
Yonsei University아름다운 실버들의 이야기꽃이 피어나는 곳
은빛사랑방
02) 877-8531 관악사회복지OF
POYO(서울=연합뉴스) 채새롬 기자 = ""학교에서 10분 정도 떨어진 곳에 열악한 환경 속 겨울
추위에 고생하는 할머니, 할아버지를 보며 전공지식을 활용해보자고 마음먹었습니다.""
25일 서울대 공대에서 만난 동아리 'VESS(Volunteering Engineers and Scientists of
SNU)'의 양재현(24), 복주한(24)씨는 팀원들이 합심해 개발한 난방텐트를 자랑스레 펴
보였다.
가로 2m, 세로 1m 크기의 노란색 달팽이관을 닮은 텐트 안에 들어가 보니 한결 훈훈한
기운이 돌았다.
T02
쪽방촌 노인들 위해 난방텐트 제작한 대학생들(서울=연합뉴스) 채새롬 기자 = 서울대 동아리 'VESS'는 신림동 쪽방촌 노인들
이 따뜻하게 올 겨울을 날 수 있도록 쉽게 조작할 수 있는 난방텐트를 제작해 보급한다. 양재현(24), 복주한(24)씨가 서울대
공대 작업실에서 난방텐트를 소개하고 있다.In
ee"
